Datetime,City,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket
2019-01-05,,2019-01-05,21.91,69.03,24.95,15.82,49.26,11.45,1.27,22.88,2.98,0.0,,,89.0,
2019-01-05,,2019-01-05,36.43,111.66,2.86,24.25,15.02,15.53,0.56,5.57,40.78,0.92,4.44,0.41,96.0,
2019-01-05,,2019-01-05,43.45,95.71,18.09,17.41,35.08,11.63,1.0,,31.28,3.96,2.19,7.32,106.0,
2019-01-05,,2019-01-05,113.47,,23.43,70.08,51.67,,23.43,83.88,49.54,4.15,32.44,7.07,518.0,
2019-01-05,,2019-01-05,23.37,53.69,7.97,17.37,17.98,80.64,2.22,6.39,10.1,0.0,,,106.0,
2019-01-05,,2019-01-05,29.99,,5.19,11.74,16.91,2.05,1.17,6.16,18.49,0.0,0.12,,80.0,
2019-01-05,,2019-01-05,62.23,160.14,50.58,50.35,79.58,22.6,1.51,11.98,41.03,0.67,4.77,,156.0,
2019-01-05,,2019-01-05,111.57,323.97,35.18,63.15,58.94,36.73,1.61,27.67,65.95,4.87,31.18,0.72,285.0,
2019-01-05,,2019-01-05,139.89,395.05,16.74,19.29,28.96,,0.71,4.01,59.08,0.0,0.27,,309.0,
2019-01-05,,2019-01-05,167.31,,8.31,38.12,26.57,23.82,1.63,9.23,33.47,0.48,1.24,,322.0,
2019-01-05,,2019-01-05,,60.46,7.95,7.43,,6.61,1.38,5.34,42.78,,,,101.0,
2019-01-05,,2019-01-05,9.62,14.5,1.93,7.25,10.96,7.04,0.35,22.41,44.3,0.44,,,54.0,
2019-01-05,,2019-01-05,13.18,50.34,4.75,18.79,13.85,25.06,0.58,5.3,10.63,1.14,3.53,0.38,46.0,
2019-01-05,,2019-01-05,52.69,,7.04,14.51,8.03,,0.66,43.62,74.07,1.46,15.33,5.34,149.0,
2019-01-05,,2019-01-05,19.09,89.67,22.92,12.89,35.82,,1.77,23.3,12.82,0.15,,,90.0,
2019-01-05,,2019-01-05,27.18,93.8,2.87,23.54,14.82,3.53,0.64,26.8,38.05,0.45,2.85,0.27,83.0,
2019-01-05,,2019-01-05,42.75,74.84,7.54,21.81,23.34,15.57,0.99,4.72,55.94,0.23,1.31,,111.0,
2019-01-05,,2019-01-05,19.24,94.91,5.14,20.4,25.54,13.34,0.36,2.76,20.71,1.94,6.77,,73.0,
2019-01-06,,2019-01-06,48.1,142.06,23.83,70.71,61.67,,23.83,142.52,40.22,15.5,84.08,12.18,467.0,
2019-01-06,,2019-01-06,36.25,69.53,3.74,17.79,20.47,4.15,0.4,2.88,26.32,23.57,76.04,6.68,76.0,
2019-01-06,,2019-01-06,41.89,99.66,1.66,22.98,13.65,4.84,0.77,17.7,39.43,0.16,1.62,0.19,103.0,
2019-01-06,,2019-01-06,41.11,75.12,16.05,21.67,49.55,6.11,0.81,16.49,37.43,0.59,,,75.0,
2019-01-06,,2019-01-06,45.73,,7.97,10.86,17.17,21.04,0.89,7.58,67.66,0.16,2.75,,148.0,
2019-01-06,,2019-01-06,56.82,126.37,16.03,32.21,41.33,18.12,0.73,12.13,35.58,0.93,5.52,,116.0,
2019-01-06,,2019-01-06,45.29,106.33,7.38,29.3,21.59,8.43,0.76,6.79,30.85,4.59,8.09,2.53,103.0,
2019-01-06,,2019-01-06,119.06,,35.69,43.43,46.56,,0.29,12.23,90.99,0.0,0.0,,304.0,
2019-01-06,,2019-01-06,42.86,,3.88,9.42,4.78,,1.26,49.59,75.68,1.3,14.66,4.7,112.0,
2019-01-06,,2019-01-06,34.95,95.7,2.3,25.81,15.41,12.64,0.54,4.88,45.42,1.1,6.95,1.58,95.0,
2019-01-06,,2019-01-06,95.4,298.35,45.28,57.24,69.74,40.73,1.56,21.54,64.56,5.58,34.6,0.86,300.0,
2019-01-06,,2019-01-06,28.95,64.19,9.57,27.09,29.63,13.43,1.04,4.4,52.56,0.81,2.44,,89.0,
2019-01-06,,2019-01-06,68.09,,7.33,22.19,17.49,28.0,0.88,4.81,49.58,0.87,2.91,,167.0,
2019-01-06,,2019-01-06,22.08,54.8,0.87,2.76,1.86,1.63,0.62,2.22,30.08,,,,57.0,
2019-01-06,,2019-01-06,53.16,141.34,11.5,13.47,24.32,6.68,1.91,27.49,15.96,0.0,,,136.0,
2019-01-06,,2019-01-06,,38.08,,,,,1.95,29.97,34.58,,,,,
2019-01-06,,2019-01-06,12.38,45.97,32.6,14.13,46.54,,1.58,16.05,24.38,0.23,,,81.0,
2019-01-06,,2019-01-06,14.37,46.73,15.26,16.28,12.93,41.43,1.52,7.76,35.05,0.0,,,,
2019-01-06,,2019-01-06,58.44,141.53,23.22,13.55,30.28,22.5,0.84,25.04,31.93,6.41,2.27,13.48,121.0,
2019-01-07,,2019-01-07,33.01,62.82,19.65,16.5,49.9,5.57,0.63,10.86,2.14,0.54,,,71.0,
2019-01-07,,2019-01-07,33.28,,8.08,20.68,28.68,5.77,0.95,4.13,38.58,0.75,1.61,,125.0,
2019-01-07,,2019-01-07,18.32,38.86,2.64,14.66,8.9,15.43,0.35,5.62,21.07,0.32,1.89,0.09,44.0,
2019-01-07,,2019-01-07,13.4,23.95,4.39,29.37,19.27,2.9,0.42,16.27,29.58,0.11,0.91,0.24,39.0,
2019-01-07,,2019-01-07,26.89,70.15,6.08,18.8,21.32,9.92,0.71,4.63,35.0,0.39,1.36,,65.0,
2019-01-07,,2019-01-07,25.21,39.66,7.14,7.22,14.36,13.79,0.89,9.53,21.47,0.02,0.13,,46.0,
2019-01-07,,2019-01-07,57.27,189.32,10.44,31.09,27.68,26.07,0.94,12.22,58.0,1.96,17.02,0.72,195.0,
2019-01-07,,2019-01-07,22.96,59.93,4.2,12.97,9.05,42.71,1.87,2.19,7.29,9.99,,,,
2019-01-07,,2019-01-07,41.42,96.54,20.57,59.14,48.18,8.32,0.88,6.55,4.82,8.13,28.76,7.78,,
2019-01-07,,2019-01-07,38.51,95.89,11.8,10.58,21.27,19.43,0.49,12.69,25.22,4.52,2.12,10.62,93.0,
2019-01-07,,2019-01-07,9.89,36.12,1.81,2.32,10.09,5.6,0.77,0.94,15.03,,,,48.0,
2019-01-07,,2019-01-07,52.42,,27.94,40.5,27.46,,1.98,39.05,45.34,1.62,8.88,7.26,113.0,
2019-01-07,,2019-01-07,8.73,24.69,21.26,17.34,38.51,7.62,0.55,11.08,17.01,1.5,,,59.0,
2019-01-07,,2019-01-07,66.52,215.41,16.14,26.75,28.1,,0.48,7.76,49.54,1.99,6.0,,173.0,
2019-01-07,,2019-01-07,,,,,,,,,,,,,,
2019-01-07,,2019-01-07,67.45,,13.47,20.34,21.15,17.44,1.1,4.37,39.57,0.56,1.81,,124.0,
2019-01-07,,2019-01-07,23.16,48.3,8.37,16.39,24.62,10.15,0.57,2.59,21.87,12.81,7.76,3.08,71.0,
2019-01-07,,2019-01-07,34.07,95.18,7.29,22.04,24.42,16.54,0.73,10.83,52.79,0.32,3.03,,102.0,
2019-01-07,,2019-01-07,25.09,57.48,30.06,5.15,35.21,7.82,1.62,26.38,1.84,0.0,,,82.0,
2019-01-07,,2019-01-07,43.22,104.74,28.45,168.15,117.79,,28.45,40.42,69.91,6.23,79.21,1.46,486.0,
2019-01-08,,2019-01-08,15.15,33.9,1.14,3.61,2.02,1.51,0.68,0.44,22.94,,,,46.0,
2019-01-08,,2019-01-08,34.26,85.89,10.07,28.4,26.51,33.55,0.94,8.79,32.51,1.88,17.74,0.39,98.0,
2019-01-08,,2019-01-08,10.31,22.89,3.84,14.94,10.97,6.75,0.42,6.72,14.78,0.13,0.58,0.02,41.0,
2019-01-08,,2019-01-08,23.92,45.63,8.83,10.22,17.6,10.46,0.51,21.06,11.71,3.73,1.13,5.79,47.0,
2019-01-08,,2019-01-08,34.12,39.61,8.25,16.49,22.86,27.36,0.83,5.89,62.67,1.03,2.37,,105.0,
2019-01-08,,2019-01-08,47.31,110.65,59.19,23.06,66.37,,59.19,50.69,24.93,2.88,24.5,3.39,957.0,
2019-01-08,,2019-01-08,9.44,38.95,18.22,10.59,27.45,16.59,0.43,7.93,14.61,2.14,,,58.0,
2019-01-08,,2019-01-08,40.56,52.31,4.7,9.14,17.51,7.43,0.31,11.18,17.88,0.21,,,104.0,
2019-01-08,,2019-01-08,8.71,21.35,1.77,4.43,3.76,2.43,0.39,13.83,20.11,0.06,0.5,0.21,34.0,
2019-01-08,,2019-01-08,,26.68,8.71,9.32,,6.33,1.39,3.88,3.84,,,,85.0,
2019-01-08,,2019-01-08,33.71,68.35,10.25,8.5,8.75,,0.51,14.92,34.48,2.0,5.99,,61.0,
2019-01-08,,2019-01-08,27.44,60.62,6.36,17.86,19.77,29.69,0.61,8.34,32.68,0.34,3.28,,66.0,
2019-01-08,,2019-01-08,23.61,44.79,12.28,25.41,36.5,9.46,0.5,5.62,23.09,15.5,10.93,2.84,59.0,
2019-01-08,,2019-01-08,30.42,46.23,10.59,14.59,25.18,33.14,1.4,9.48,19.32,0.03,0.02,,78.0,
2019-01-08,,2019-01-08,35.84,,7.17,16.74,8.69,,1.34,50.54,72.16,1.16,7.14,4.9,96.0,
2019-01-08,,2019-01-08,19.87,51.46,5.12,19.76,18.94,11.1,0.69,3.68,23.76,0.56,1.34,,61.0,
2019-01-08,,2019-01-08,46.89,,7.34,20.03,16.54,11.31,1.16,4.28,22.55,0.68,4.21,,91.0,
2019-01-08,,2019-01-08,6.76,34.75,18.0,10.5,28.36,7.09,1.47,37.2,0.45,0.0,,,77.0,
2019-01-08,,2019-01-08,26.12,90.2,13.03,34.39,28.89,7.49,0.88,10.89,6.41,4.4,9.58,3.09,113.0,
2019-01-08,,2019-01-08,15.83,22.93,4.82,8.21,9.41,73.54,1.98,1.46,3.8,0.0,,,103.0,
2019-01-09,,2019-01-09,11.85,19.79,3.19,12.75,8.8,10.97,0.4,6.07,14.1,0.06,0.48,0.03,44.0,
2019-01-09,,2019-01-09,8.89,14.37,1.31,3.52,1.3,3.63,0.23,5.76,29.69,0.1,0.73,,31.0,
2019-01-09,,2019-01-09,25.64,56.42,10.43,11.26,29.18,7.01,0.68,12.17,25.48,,,,58.0,
2019-01-09,,2019-01-09,28.57,12.48,5.87,7.66,13.04,,0.49,14.93,29.59,1.99,6.0,,72.0,
2019-01-09,,2019-01-09,14.18,19.5,8.23,7.81,16.04,2.69,1.51,8.63,18.18,0.01,0.0,,87.0,
2019-01-09,,2019-01-09,16.31,34.9,63.63,3.79,55.48,16.02,0.89,28.68,0.77,0.0,,,57.0,
2019-01-09,,2019-01-09,46.37,,4.47,26.67,13.36,29.8,2.51,5.01,26.21,1.47,7.79,,103.0,
2019-01-09,,2019-01-09,31.28,87.45,24.16,47.49,50.72,,24.16,47.71,47.56,2.14,32.05,0.52,420.0,
2019-01-09,,2019-01-09,35.13,81.44,12.03,32.08,29.57,41.15,1.11,8.41,31.24,2.01,20.82,0.79,123.0,
2019-01-09,,2019-01-09,,,,,,,,,,,,,,
2019-01-09,,2019-01-09,11.0,29.74,8.92,9.09,,6.32,2.28,3.76,8.17,,,,117.0,
2019-01-09,,2019-01-09,9.75,32.99,25.25,10.74,35.69,11.7,0.65,11.02,10.84,1.49,,,62.0,
2019-01-09,,2019-01-09,26.91,45.12,7.56,14.12,21.68,19.94,0.78,5.87,40.6,1.1,3.94,,122.0,
2019-01-09,,2019-01-09,10.55,28.91,0.88,2.97,1.79,1.24,0.68,1.38,18.16,,,,44.0,
2019-01-09,,2019-01-09,33.73,79.79,3.79,11.29,6.08,27.0,1.11,8.32,7.01,2.41,,,97.0,
2019-01-09,,2019-01-09,26.16,50.5,8.48,20.14,26.02,12.37,0.48,3.54,18.66,18.81,15.13,1.55,50.0,
2019-01-09,,2019-01-09,17.64,47.85,5.73,15.11,17.09,8.94,0.67,5.24,21.03,0.65,1.22,,61.0,
2019-01-09,,2019-01-09,53.19,,4.94,9.02,5.33,,0.91,55.14,142.3,1.08,6.0,4.29,200.0,
2019-01-09,,2019-01-09,29.95,62.25,10.83,30.08,36.69,56.24,0.68,10.36,26.63,0.47,4.85,,75.0,
2019-01-09,,2019-01-09,41.31,67.58,13.2,8.82,21.98,11.05,0.38,5.8,17.12,2.5,1.12,2.0,80.0,
2019-01-10,,2019-01-10,33.09,37.68,7.63,9.07,16.69,3.16,1.71,9.8,22.04,0.02,0.18,,94.0,
2019-01-10,,2019-01-10,33.82,75.21,19.53,14.64,31.69,,0.65,9.95,19.0,2.01,6.01,,76.0,
2019-01-10,,2019-01-10,11.78,22.1,7.12,7.16,19.36,2.28,0.55,13.73,17.38,0.0,,,37.0,
2019-01-10,,2019-01-10,30.24,,12.49,23.71,22.62,41.04,0.97,5.04,19.96,0.5,1.92,,65.0,
2019-01-10,,2019-01-10,29.93,65.55,5.76,29.16,29.57,36.73,0.73,13.78,29.12,2.04,19.09,,80.0,
2019-01-10,,2019-01-10,5.11,10.05,1.16,3.57,1.53,3.68,0.32,5.69,31.71,0.26,0.8,,40.0,
2019-01-10,,2019-01-10,11.16,27.22,0.96,4.45,2.4,1.82,1.58,0.78,25.66,,,,109.0,
2019-01-10,,2019-01-10,34.28,68.99,11.17,25.88,29.12,14.14,1.01,4.56,38.57,0.72,2.21,,88.0,
2019-01-10,,2019-01-10,32.16,96.99,6.9,8.45,10.88,13.64,2.17,9.12,4.86,1.27,,,104.0,
2019-01-10,,2019-01-10,39.12,62.5,14.7,21.75,20.19,8.78,0.67,3.03,17.28,0.76,5.99,1.36,87.0,
2019-01-10,,2019-01-10,18.15,51.03,13.16,10.58,23.71,9.36,0.62,21.48,15.92,1.72,1.11,2.0,57.0,
2019-01-10,,2019-01-10,6.53,21.31,7.3,13.46,13.09,42.77,0.71,7.08,43.46,,,,68.0,
2019-01-10,,2019-01-10,24.45,49.4,27.37,5.3,24.85,7.27,0.85,16.05,12.58,6.07,1.89,2.33,68.0,
2019-01-10,,2019-01-10,33.92,92.41,12.82,28.0,26.89,23.99,0.96,8.5,26.15,2.56,18.36,0.59,98.0,
2019-01-10,,2019-01-10,31.0,,33.68,46.08,35.97,,1.24,54.38,,,,,87.0,
2019-01-10,,2019-01-10,41.82,87.5,5.71,13.2,15.67,19.85,0.84,5.99,64.23,0.0,1.05,,109.0,
2019-01-10,,2019-01-10,32.51,61.75,9.06,24.88,33.94,12.94,0.57,8.09,25.58,23.34,18.4,2.84,56.0,
2019-01-10,,2019-01-10,31.11,,37.68,3.1,39.47,8.28,0.35,44.33,0.76,0.0,,,,
2019-01-10,,2019-01-10,10.46,42.8,25.55,8.67,33.31,12.79,0.35,8.4,6.29,1.95,,,50.0,
2019-01-10,,2019-01-10,,,,,,,,,,,,,55.0,
2019-01-10,,2019-01-10,33.66,56.01,11.85,92.52,58.64,,11.85,137.97,72.52,1.15,23.37,2.04,266.0,
2019-01-10,,2019-01-10,27.7,87.41,31.47,38.3,46.08,13.79,0.96,11.82,15.39,5.14,16.13,4.8,93.0,
2019-01-10,,2019-01-10,,,,,,,,,,,,,,
2019-01-11,,2019-01-11,394.28,581.44,22.92,58.23,55.11,,1.92,27.89,41.66,2.01,6.01,,476.0,
2019-01-11,,2019-01-11,63.17,145.88,9.85,112.58,66.15,,9.85,136.87,46.54,1.15,23.37,2.04,362.0,
2019-01-11,,2019-01-11,78.9,144.14,22.21,40.43,39.56,17.77,1.06,18.88,33.46,5.51,12.84,2.68,163.0,
2019-01-11,,2019-01-11,21.96,32.03,11.49,19.43,30.92,6.06,0.61,11.11,23.59,0.0,0.0,,48.0,
2019-01-11,,2019-01-11,84.24,175.43,13.08,10.87,19.33,92.17,2.31,9.14,4.24,0.0,,,179.0,
2019-01-11,,2019-01-11,16.55,57.59,20.48,25.78,44.17,14.82,0.65,14.62,13.02,4.59,,,77.0,
2019-01-11,,2019-01-11,69.63,101.4,8.69,8.85,,6.32,,4.94,26.34,,,,136.0,
2019-01-11,,2019-01-11,13.74,28.72,0.67,4.03,2.49,1.46,1.03,2.54,27.43,,,,62.0,
2019-01-11,,2019-01-11,388.45,584.15,62.6,73.61,96.68,58.29,2.59,16.32,49.77,7.11,55.43,3.05,591.0,
2019-01-11,,2019-01-11,27.42,77.15,12.02,25.98,31.75,14.01,0.9,6.0,41.88,0.47,1.64,,84.0,
2019-01-11,,2019-01-11,154.49,235.28,17.73,9.94,27.64,12.81,0.37,19.27,15.38,3.53,4.21,2.0,313.0,
2019-01-11,,2019-01-11,22.51,54.11,6.53,20.95,14.98,9.79,0.46,3.41,19.96,0.48,2.65,0.16,54.0,
2019-01-11,,2019-01-11,241.85,,16.92,23.4,16.21,,2.95,68.51,63.67,14.52,43.35,39.44,356.0,
2019-01-11,,2019-01-11,12.95,35.12,6.0,13.44,12.11,6.68,0.58,12.65,31.2,0.17,2.21,0.2,64.0,
2019-01-11,,2019-01-11,40.78,56.24,33.32,22.47,48.82,88.85,1.04,7.58,29.3,0.0,3.64,,133.0,
2019-01-11,,2019-01-11,,,,,,,,,,,,,,
2019-01-11,,2019-01-11,30.68,60.88,32.31,4.11,36.42,7.93,2.7,33.75,15.29,0.0,,,,
2019-01-11,,2019-01-11,84.25,163.21,10.79,56.23,38.68,16.05,1.39,18.31,53.06,,,,179.0,
2019-01-11,,2019-01-11,239.79,,26.51,81.36,58.9,10.4,1.33,11.59,37.76,4.19,43.06,,383.0,
2019-01-11,,2019-01-11,101.59,211.21,49.12,54.98,104.08,17.99,1.33,9.44,40.02,21.35,30.9,5.29,249.0,
2019-01-11,,2019-01-11,38.53,124.06,29.12,14.21,63.04,3.89,0.72,9.65,17.8,0.01,,,142.0,
2019-01-11,,2019-01-11,112.71,190.12,7.24,13.46,14.1,12.82,0.89,8.29,26.53,3.43,6.82,0.8,270.0,
2019-01-11,,2019-01-11,48.1,117.66,13.61,48.01,50.96,48.35,0.84,15.73,48.71,2.43,10.87,,132.0,
2019-01-12,,2019-01-12,70.08,136.96,,,0.0,,0.0,,,0.0,,,147.0,
2019-01-12,,2019-01-12,11.17,13.3,7.47,9.46,11.05,8.1,0.8,7.79,24.27,,,,61.0,
2019-01-12,,2019-01-12,65.14,106.58,2.68,16.03,10.7,15.72,0.95,9.83,43.92,0.15,2.41,,94.0,
2019-01-12,,2019-01-12,56.81,94.56,2.49,23.67,14.62,10.36,0.74,8.46,78.8,4.28,6.69,0.87,102.0,
2019-01-12,,2019-01-12,14.62,25.64,8.12,13.32,21.45,6.32,0.5,11.06,20.39,0.02,0.04,,45.0,
2019-01-12,,2019-01-12,17.79,52.26,6.9,12.66,19.5,53.9,0.47,6.93,33.27,0.15,0.05,,60.0,
2019-01-12,,2019-01-12,92.93,192.04,80.54,44.48,121.36,22.43,1.36,9.74,33.74,34.29,49.48,5.99,247.0,
2019-01-12,,2019-01-12,13.46,42.5,9.63,20.19,23.27,14.09,0.93,6.35,18.54,0.66,42.98,,65.0,
2019-01-12,,2019-01-12,61.97,115.41,7.3,32.04,22.23,14.62,0.7,5.92,23.4,5.02,24.32,6.33,127.0,
2019-01-12,,2019-01-12,123.66,192.47,38.19,50.39,63.15,36.51,1.17,11.39,32.28,3.57,23.24,0.58,257.0,
2019-01-12,,2019-01-12,59.05,98.34,8.75,12.28,13.41,5.0,0.73,10.18,10.13,7.16,0.41,0.14,107.0,
2019-01-12,,2019-01-12,140.88,,28.19,64.53,57.24,,1.27,11.14,17.9,1.87,5.53,3.88,315.0,
2019-01-12,,2019-01-12,75.02,154.86,8.57,9.06,,6.38,,21.81,53.43,,,,167.0,
2019-01-12,,2019-01-12,97.5,,10.32,32.7,25.65,30.13,1.22,6.17,45.73,3.11,2.66,,207.0,
2019-01-12,,2019-01-12,52.02,113.24,10.82,46.12,47.21,47.27,0.79,12.57,56.94,1.5,5.81,,119.0,
2019-01-12,,2019-01-12,60.29,99.83,9.54,10.06,19.6,4.93,0.71,8.9,24.19,2.41,3.08,2.0,89.0,
2019-01-12,,2019-01-12,94.89,168.1,34.82,40.69,75.49,18.47,1.27,16.74,27.11,8.78,,,212.0,
2019-01-12,,2019-01-12,77.08,125.23,27.69,10.73,56.97,11.89,0.83,10.76,18.23,1.48,,,211.0,
2019-01-12,,2019-01-12,102.14,208.49,8.14,42.84,29.4,20.31,1.26,22.44,73.56,,,,218.0,
2019-01-12,,2019-01-12,,,0.78,2.49,1.1,2.53,0.19,5.69,37.52,0.32,0.21,,,
2019-01-12,,2019-01-12,76.17,143.66,36.11,41.25,42.04,,0.81,8.13,34.45,2.01,5.98,,148.0,
2019-01-12,,2019-01-12,83.18,263.04,215.42,33.72,195.69,38.13,1.02,44.8,23.0,0.0,,,280.0,
2019-01-12,,2019-01-12,43.06,79.08,5.26,81.68,45.84,,5.26,137.18,42.68,2.75,35.25,1.87,248.0,
2019-02-01,,2019-02-01,77.42,171.98,38.64,19.65,55.01,9.43,0.05,3.41,6.05,5.49,2.78,9.93,176.0,
2019-02-01,,2019-02-01,305.58,374.92,54.52,40.14,70.15,,0.82,25.86,26.45,0.0,0.0,,433.0,
2019-02-01,,2019-02-01,134.63,204.6,19.33,24.44,43.58,47.97,2.93,16.19,7.94,15.13,,,297.0,
2019-02-01,,2019-02-01,342.7,,107.42,78.56,127.24,65.39,1.26,16.56,23.3,0.16,2.8,,457.0,
2019-02-01,,2019-02-01,172.39,261.09,68.97,107.85,174.35,22.9,0.87,15.62,31.57,12.08,26.17,,351.0,
2019-02-01,,2019-02-01,463.51,,57.56,32.27,45.12,,3.65,31.81,46.44,6.09,31.66,23.23,568.0,
2019-02-01,,2019-02-01,331.2,515.72,101.08,75.06,133.85,63.63,2.78,18.27,43.3,10.04,58.7,2.42,501.0,
2019-02-01,,2019-02-01,,422.12,7.8,8.1,,6.7,,56.69,17.35,,,,442.0,
2019-02-01,,2019-02-01,76.03,190.06,63.37,46.22,90.9,25.62,1.66,15.89,32.9,2.53,8.67,,173.0,
2019-02-01,,2019-02-01,80.41,232.04,82.29,64.04,146.33,,3.14,26.7,53.3,3.04,,,175.0,
2019-02-01,,2019-02-01,71.55,153.99,19.02,67.44,50.15,14.81,1.03,13.44,33.44,3.7,21.41,3.35,133.0,
2019-02-01,,2019-02-01,147.57,,59.56,107.46,129.87,,59.56,47.7,48.23,4.1,32.34,6.99,1246.0,
2019-02-01,,2019-02-01,109.97,189.28,13.93,124.57,77.59,10.65,1.38,48.92,30.25,0.11,0.25,0.13,210.0,
2019-02-01,,2019-02-01,54.14,,6.1,13.9,19.05,31.32,1.0,14.34,36.38,0.06,1.74,,158.0,
2019-02-01,,2019-02-01,61.89,98.66,2.51,9.89,7.25,5.75,0.08,13.63,72.82,,,,124.0,
2019-02-01,,2019-02-01,132.69,265.78,16.21,92.32,62.29,14.25,1.28,28.06,91.78,5.31,8.93,3.89,298.0,
2019-02-01,,2019-02-01,164.15,379.95,7.82,6.14,13.42,6.0,4.74,36.42,10.82,,,,304.0,
2019-02-01,,2019-02-01,47.27,92.47,12.94,39.73,41.65,20.45,1.06,10.22,51.25,0.32,1.25,,103.0,
2019-02-02,,2019-02-02,45.32,96.87,9.15,34.78,30.75,14.41,0.82,5.01,61.35,0.45,1.6,,104.0,
2019-02-02,,2019-02-02,91.4,184.04,9.58,10.27,,6.34,,82.05,14.27,,,,247.0,
2019-02-02,,2019-02-02,207.09,322.73,82.5,102.38,173.02,26.82,1.99,17.26,25.28,3.54,4.62,,361.0,
2019-02-02,,2019-02-02,237.45,,23.97,40.06,24.91,,2.73,42.32,44.55,3.5,22.2,11.51,435.0,
2019-02-02,,2019-02-02,50.63,184.82,,,,,2.27,17.97,59.69,1.88,,,152.0,
2019-02-02,,2019-02-02,165.91,,17.09,46.98,37.83,37.32,0.97,9.25,22.52,0.05,0.24,,316.0,
2019-02-02,,2019-02-02,99.74,421.57,27.75,,24.82,7.23,3.25,28.85,10.57,0.0,,,370.0,
2019-02-02,,2019-02-02,42.72,,5.49,12.05,17.55,64.64,0.93,17.98,37.96,0.03,0.88,,99.0,
2019-02-02,,2019-02-02,48.82,79.06,0.99,9.97,5.9,5.23,0.84,7.74,71.97,,,,107.0,
2019-02-02,,2019-02-02,71.09,128.56,29.13,85.01,68.98,14.32,1.15,10.68,40.2,0.06,0.1,0.1,130.0,
2019-02-02,,2019-02-02,99.81,212.2,36.94,71.07,67.85,15.66,1.19,11.1,52.71,5.81,8.12,3.69,205.0,
2019-02-02,,2019-02-02,117.86,241.0,17.74,21.52,28.01,,2.02,4.0,29.17,0.0,0.0,,302.0,
2019-02-02,,2019-02-02,40.16,68.34,11.01,15.32,26.34,1.55,0.0,,4.31,5.3,0.26,0.08,62.0,
2019-02-02,,2019-02-02,177.32,266.3,17.57,35.89,35.82,43.55,1.24,11.55,30.88,3.93,22.16,0.12,338.0,
2019-02-02,,2019-02-02,47.01,,13.12,66.95,23.24,,13.12,71.48,45.06,4.04,32.33,6.92,334.0,
2019-02-02,,2019-02-02,60.0,126.12,11.43,19.26,24.54,20.22,1.07,10.13,37.83,1.35,6.78,,138.0,
2019-02-02,,2019-02-02,62.22,117.17,3.93,47.27,28.11,16.59,0.64,6.77,29.72,2.03,13.09,1.43,118.0,
2019-02-02,,2019-02-02,112.37,185.58,22.66,28.08,41.22,88.66,3.4,15.83,6.6,0.0,,,283.0,
2019-02-03,,2019-02-03,33.05,72.5,4.5,30.47,18.95,12.6,0.44,3.78,23.5,1.44,5.96,0.6,85.0,
2019-02-03,,2019-02-03,40.93,95.38,6.74,26.91,26.08,17.74,0.83,4.57,49.67,1.07,4.29,,107.0,
2019-02-03,,2019-02-03,49.77,203.42,108.87,35.35,144.24,,2.78,15.04,72.01,3.01,,,184.0,
2019-02-03,,2019-02-03,30.46,68.2,0.96,6.55,4.11,3.45,0.74,3.83,60.34,,,,90.0,
2019-02-03,,2019-02-03,46.35,,9.25,69.51,21.69,,9.25,62.8,69.79,4.08,32.34,7.07,318.0,
2019-02-03,,2019-02-03,37.64,200.46,32.43,,27.44,7.48,2.34,29.83,3.69,0.0,,,151.0,
2019-02-03,,2019-02-03,89.55,152.36,38.49,18.77,83.29,18.52,1.06,22.36,36.19,2.94,,,183.0,
2019-02-03,,2019-02-03,150.97,,12.13,58.75,40.0,7.06,1.6,9.54,29.87,0.24,1.46,,274.0,
2019-02-03,,2019-02-03,80.78,140.36,9.4,9.57,,6.39,0.0,14.33,57.49,,,,135.0,
2019-02-03,,2019-02-03,109.6,182.54,40.68,62.05,70.66,36.48,1.36,17.96,25.07,4.51,41.24,1.45,227.0,
2019-02-03,,2019-02-03,43.88,95.81,7.98,29.44,29.73,32.69,0.88,9.77,59.2,1.24,7.88,,103.0,
2019-02-03,,2019-02-03,176.07,,9.14,15.07,22.05,198.23,0.66,30.02,18.42,0.05,4.11,,252.0,
2019-02-03,,2019-02-03,94.98,173.6,18.76,22.36,34.41,45.64,2.87,4.11,8.91,0.0,,,152.0,
2019-02-03,,2019-02-03,127.84,,40.44,113.35,53.89,,1.88,37.21,67.93,2.1,19.09,7.8,255.0,
2019-02-03,,2019-02-03,15.89,52.28,5.49,14.77,11.88,18.19,0.45,4.55,24.44,1.26,1.92,0.59,48.0,
2019-02-03,,2019-02-03,19.68,52.76,9.33,9.87,19.2,9.03,0.0,,19.45,4.3,6.12,2.56,76.0,
2019-02-03,,2019-02-03,85.85,146.83,69.36,86.08,145.9,41.52,1.09,8.6,35.5,11.4,15.99,,199.0,
2019-02-03,,2019-02-03,73.98,163.48,16.06,30.6,32.88,,0.45,38.39,17.01,0.0,0.0,,155.0,
2019-02-03,,2019-02-03,23.72,51.79,2.9,8.11,6.76,10.79,0.44,8.55,27.48,0.0,0.0,,63.0,
2019-02-04,,2019-02-04,90.1,211.47,29.38,55.76,57.47,29.3,1.19,24.4,54.67,4.02,27.15,1.03,194.0,
