City,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket
Ahmedabad,2019-07-09,0.04781807714450202,0.14156722495662333,36.14,0.4953119365308331,108.22,,0.3887693631669536,0.16343311656903317,0.1066273475089244,6.3,80.04,1.48,0.3469090909090909,Severe
Ahmedabad,2019-07-10,0.05198618307426599,0.15201303070004601,40.51,0.5669311215290299,122.89,,0.43577882960413084,0.16998978878916537,0.12967561694862642,6.3,80.04,1.48,0.3709090909090909,Severe
Ahmedabad,2019-07-11,0.04987910189982729,0.13769578508787458,37.34,0.3738189686260368,93.15,,0.40167814113597256,0.4911592411458053,0.11772466242433649,6.3,80.04,1.48,0.408,Severe
Ahmedabad,2019-07-12,0.048140472078295915,0.12867816295456957,30.92,0.3864406779661017,87.53,,0.33261617900172125,0.5177621325307679,0.1333617879869626,6.3,80.04,1.48,0.34618181818181815,Severe
Ahmedabad,2019-07-13,0.04413356361542891,0.11970775350259077,36.22,0.4219978362783989,98.39,,0.3896299483648882,0.5545224915354435,0.12843395933571317,6.3,80.04,1.48,0.35563636363636364,Severe
Ahmedabad,2019-07-14,0.04782959124928038,0.1294453690261204,24.82,0.37039307609087635,78.41,,0.26699655765920827,0.5482882786048261,0.19106006518702467,6.3,80.04,1.48,0.3309090909090909,Severe
Ahmedabad,2019-07-15,0.04867012089810018,0.13753054070323287,32.1,0.4126577713667508,92.42,,0.3453098106712565,0.7645509754393507,0.1481840757411144,6.3,80.04,1.48,0.3207272727272727,Severe
Ahmedabad,2019-07-16,0.04470926885434658,0.13545318272487988,31.97,0.37425171294626763,87.09,,0.3439113597246128,0.8409200838394151,0.12633866211392208,6.3,80.04,1.48,0.3447272727272727,Severe
Ahmedabad,2019-07-17,0.040023028209556714,0.13447351958736115,30.5,0.39805265055896144,88.63,,0.32809810671256456,0.6285806416939861,0.1437994722955145,6.3,80.04,1.48,0.3629090909090909,Severe
Ahmedabad,2019-07-18,0.03746689694876224,0.12464147870117911,26.0,0.3739992787594663,80.25,,0.27969018932874357,0.7115601655291018,0.17813906565264628,6.3,80.04,1.48,0.3287272727272727,Severe
Ahmedabad,2019-07-19,0.051226252158894654,0.1422990215171795,25.34,0.4872340425531915,94.8,,0.27259036144578314,0.5596818401676787,0.22648610895545554,6.3,80.04,1.48,0.3018181818181818,Severe
Ahmedabad,2019-07-20,0.059263097294185385,0.1538779316124311,27.48,0.5627479264334655,107.47,,0.2956110154905336,0.5864459611973988,0.20184696569920846,6.3,80.04,1.48,0.3236363636363636,Severe
Ahmedabad,2019-07-21,0.05585492227979275,0.12355558703067643,17.33,0.5515686981608366,94.37,,0.18642426850258176,0.4988445208792389,0.29632934968182517,6.3,80.04,1.48,0.2698181818181818,Very Poor
Ahmedabad,2019-07-22,0.043258491652274036,0.09731713938363842,13.1,0.4156869816083664,71.17,,0.14092082616179002,0.2883860912559789,0.4395855967716901,6.3,80.04,1.48,0.21454545454545454,Very Poor
Ahmedabad,2019-07-23,0.08499712147380542,0.2385656787413099,17.81,0.6074287774972953,107.32,,0.19158777969018934,0.18826248186166494,0.27273785503647363,6.3,80.04,1.48,0.4167272727272727,Severe
Ahmedabad,2019-07-24,0.060322394933793905,0.20322698676864606,27.02,0.3573746844572665,79.15,,0.29066265060240964,0.2518944483258988,0.22427440633245382,6.3,80.04,1.48,0.34036363636363637,Severe
Ahmedabad,2019-07-25,0.055382843983880256,0.1956847609267849,35.25,0.5669671835557157,116.89,,0.3791953528399312,0.27134949212661896,0.11291323917429767,6.3,80.04,1.48,0.3549090909090909,Severe
Ahmedabad,2019-07-26,0.05370178468624065,0.11653270068340355,34.26,0.11694915254237288,54.89,,0.36854561101549055,0.30660504111355935,0.16541207512028558,6.3,80.04,1.48,0.3309090909090909,Severe
Ahmedabad,2019-07-27,0.045215889464594136,0.11573008510085808,26.55,0.15503065272268302,50.78,,0.28560671256454395,0.5096469070779813,0.2020797765016297,6.23,79.17,1.46,0.29018181818181815,Severe
Ahmedabad,2019-07-28,0.05456534254461716,0.11793727795285812,32.36,0.11172015867291742,49.24,,0.3481067125645439,0.4488095877895415,0.18589942573335402,6.17,78.37,1.45,0.33745454545454545,Severe
Ahmedabad,2019-07-29,0.050293609671848025,0.17452167652231387,33.11,0.1539127298954201,58.58,,0.35617469879518077,0.37899715160960923,0.24926276579233275,6.3,80.04,1.48,0.36436363636363633,Severe
Ahmedabad,2019-08-01,0.05428900402993668,0.13038962265264448,59.19,0.08312297151099893,66.37,,0.6367254733218589,0.27237061321008216,0.0966940866056185,2.88,24.5,3.39,0.6858181818181818,Severe
Ahmedabad,2019-08-02,0.0651237766263673,0.1642175088228698,45.45,0.16271186440677968,68.12,,0.4889199655765922,0.2800558929435158,0.10891665373273318,2.88,24.5,3.39,0.488,Severe
Ahmedabad,2019-08-03,0.05212435233160623,0.14018625402783186,36.56,0.10815001803101335,55.58,,0.3932874354561102,0.22545278658569354,0.11842309483160018,2.51,28.31,1.94,0.34763636363636363,Severe
Ahmedabad,2019-08-04,0.04322394933793899,0.12520803087709356,25.9,0.13494410385863684,47.63,,0.2786144578313253,0.21481163003170847,0.15858295824926277,2.14,32.05,0.52,0.32727272727272727,Severe
Ahmedabad,2019-08-05,0.04982153137593553,0.18083637264969366,29.34,0.12055535521096286,49.72,,0.3156196213425129,0.23915730639006824,0.16789539034611206,2.14,32.05,0.52,0.3367272727272727,Severe
Ahmedabad,2019-08-06,0.057996545768566506,0.21388524957803662,38.94,0.20782545979084024,70.29,,0.41888984509466437,0.21196323964099534,0.15974701226136892,2.14,32.05,0.52,0.39999999999999997,Severe
Ahmedabad,2019-08-07,0.06900402993667244,0.23507194032317077,40.91,0.10858276235124416,60.02,,0.4400817555938038,0.21610146718976728,0.10286357286978115,2.14,32.05,0.52,0.3861818181818182,Severe
Ahmedabad,2019-08-08,0.06614853195164076,0.2309408307071279,35.46,0.17208799134511357,62.52,,0.3814543889845095,0.2136292793034879,0.14725283253142946,2.12,31.72,0.51,0.37527272727272726,Severe
Ahmedabad,2019-08-09,0.05059297639608521,0.11733531626594902,26.54,0.261521817526145,65.64,,0.2854991394148021,0.22840866340624494,0.1751513270215738,2.14,32.05,0.52,0.3156363636363636,Severe
Ahmedabad,2019-08-10,0.0254461715601612,0.05883880410278201,28.38,0.14893617021276595,52.51,,0.30529259896729777,0.24361799322835492,0.14709762532981532,2.14,32.05,0.52,0.3098181818181818,Severe
Ahmedabad,2019-08-11,0.04353483016695452,0.1126848671553179,33.04,0.1426613775694194,56.91,,0.355421686746988,0.214596657172032,0.13320658078534844,2.14,32.05,0.52,0.3185454545454545,Severe
Ahmedabad,2019-08-12,0.05312607944732298,0.18960612820603612,40.24,0.17270104579877388,65.63,,0.4328743545611016,0.2253453001558553,0.1282399503336955,2.1,31.38,0.51,0.40654545454545454,Severe
Ahmedabad,2019-08-13,0.047910189982728855,0.20662629982413275,28.77,0.17901190046880633,57.0,,0.30948795180722893,0.19901112484548825,0.18508458792487972,2.14,32.05,0.52,0.32945454545454544,Severe
Ahmedabad,2019-08-14,0.0545308002302821,0.2175324292104859,33.11,0.1298232960692391,55.0,,0.35617469879518077,0.2200247218788628,0.16238553468880956,2.14,32.05,0.52,0.34763636363636363,Severe
Ahmedabad,2019-08-15,0.058019573978123205,0.13793184849450563,31.12,0.19051568698160837,61.24,,0.33476764199655773,0.21481163003170847,0.1205571938537948,2.14,32.05,0.52,0.33236363636363636,Severe
Ahmedabad,2019-08-16,0.031594703511801964,0.08842935212398048,33.81,0.17432383699963938,60.52,,0.3637048192771085,0.22781748804213467,0.13212013037404938,2.14,32.05,0.52,0.35709090909090907,Severe
Ahmedabad,2019-08-17,0.04748416810592977,0.16954073864239932,30.09,0.14922466642625315,53.51,,0.3236876075731498,0.2151878325361423,0.16595530032593514,2.14,32.05,0.52,0.3338181818181818,Severe
Ahmedabad,2019-08-18,0.05100748416810594,0.15863460925604617,36.78,0.2651640822214209,77.37,,0.39565404475043037,0.20126833987209114,0.1781778674530498,2.14,32.05,0.52,0.3818181818181818,Severe
Ahmedabad,2019-08-19,0.045734024179620046,0.21716653093020782,34.38,0.21918499819689866,67.29,,0.3698364888123925,0.14161337131187188,0.21476796523358682,2.1,31.43,0.51,0.4458181818181818,Severe
Ahmedabad,2019-08-20,0.05344847438111687,0.16374538200960775,26.7,0.19332852506310852,56.13,,0.28722030981067126,0.24668135647874453,0.23696259506441097,2.14,32.05,0.52,0.3287272727272727,Severe
Ahmedabad,2019-08-21,0.04177317213586644,0.17838131322073106,24.36,0.21669671835557158,54.16,,0.2620481927710844,0.21975600580426718,0.2689740803973304,2.03,30.38,0.49,0.32799999999999996,Severe
Ahmedabad,2019-08-22,0.0520552677029361,0.20834956269253918,24.41,0.23324918860439955,59.39,,0.2625860585197935,0.2354490245606492,0.26583113456464375,2.14,32.05,0.52,0.3258181818181818,Severe
Ahmedabad,2019-08-23,0.05470351180195741,0.21549048074312757,25.81,0.19311215290299316,53.89,,0.2776462994836489,0.27548771967539093,0.22361477572559366,2.14,32.05,0.52,0.37018181818181817,Severe
Ahmedabad,2019-08-24,0.04738054116292459,0.16827779941692336,18.93,0.2016588532275514,48.86,,0.20363597246127368,0.20234320417047344,0.2977650162967561,,,,0.2698181818181818,Very Poor
Ahmedabad,2019-08-25,0.03530224525043178,0.1414019805719816,21.13,0.20710421925712225,52.11,,0.22730206540447506,0.21475788681678937,0.2706813596150861,,,,0.2516363636363636,Very Poor
Ahmedabad,2019-08-26,0.05251583189407025,0.19372543465174744,36.07,0.20465200144248105,68.79,,0.3880163511187608,0.2991347342398022,0.11260282477106938,2.14,32.05,0.52,0.3767272727272727,Severe
Ahmedabad,2019-08-27,0.06718480138169258,0.167734853581672,46.11,0.13220338983050847,70.31,,0.49601979345955255,0.23921104960498737,0.09448238398261678,2.14,32.05,0.52,0.4632727272727272,Severe
Ahmedabad,2019-08-28,0.04138169257340243,0.10443445109356371,27.22,0.1689866570501262,53.9,,0.29281411359724613,0.2177137636373408,0.20072171348750584,2.14,32.05,0.52,0.3054545454545454,Severe
Ahmedabad,2019-08-29,0.04414507772020726,0.11038324894066545,37.89,0.17194374323836997,66.19,,0.40759466437177283,0.3397108615037351,0.11097314915412074,2.14,32.05,0.52,0.3658181818181818,Severe
Ahmedabad,2019-08-30,0.046482440990213016,0.13931281942329707,36.0,0.1562206996033177,61.43,,0.38726333907056804,0.26484656312140586,0.1260282477106938,2.14,32.05,0.52,0.3992727272727272,Severe
Ahmedabad,2019-08-31,0.042475532527346004,0.13093256848789583,30.71,0.17490082942661375,58.68,,0.3303571428571429,0.24786370720696513,0.14480831910600653,2.14,32.05,0.52,0.32727272727272727,Severe
Ahmedabad,2019-09-01,0.03583189407023605,0.10300626748344605,24.16,0.171222502704652,50.72,,0.2598967297762479,0.25635513516418545,0.18450256091882664,2.14,32.05,0.52,0.29527272727272724,Severe
Ahmedabad,2019-09-02,0.029337938975244678,0.0813120404140552,25.23,0.18918139199423006,54.36,,0.2714070567986231,0.2610307948621486,0.17068911997516684,2.14,32.05,0.52,0.29454545454545455,Severe
Ahmedabad,2019-09-03,0.046079447322970646,0.09752959644960635,29.4,0.17879552830869094,57.71,,0.3162650602409639,0.27355296393830275,0.1650240571162502,2.14,32.05,0.52,0.3149090909090909,Severe
Ahmedabad,2019-09-04,0.044905008635578586,0.10155447753266526,16.72,0.22376487558600794,49.34,,0.17986230636833048,0.25963347127425157,0.30249883594598787,2.14,32.05,0.52,0.28145454545454546,Severe
Ahmedabad,2019-09-05,0.05226252158894646,0.0812412213920659,20.81,0.29924269743959614,64.08,,0.22385972461273668,0.2729080453592733,0.2867453049821511,2.14,32.05,0.52,0.3141818181818182,Severe
Ahmedabad,2019-09-06,0.0636384571099597,0.09467322922937099,22.28,0.29433826181031375,67.29,,0.2396729776247849,0.2718869242758101,0.32628433959335706,2.14,32.05,0.52,0.304,Severe
Ahmedabad,2019-09-07,0.040172711571675304,0.09100244325625861,25.02,0.19563649477100611,54.98,,0.26914802065404475,0.2594722416294942,0.20727921775570385,2.14,32.05,0.52,0.32,Severe
Ahmedabad,2019-09-08,0.037985031663788145,0.06991017787377687,18.87,0.17428777497295347,45.05,,0.20299053356282276,0.23657763207395066,0.2231491541207512,2.14,32.05,0.52,0.28654545454545455,Severe
Ahmedabad,2019-09-09,0.04437535981577433,0.08222088452958463,21.33,0.22167327803822573,54.01,,0.22945352839931155,0.2866125651636481,0.2792953593046717,2.14,32.05,0.52,0.2669090909090909,Very Poor
Ahmedabad,2019-09-10,0.0518595279217041,0.08153630065035468,23.33,0.2596826541651641,63.4,,0.25096815834767644,0.27075831676250867,0.15187024677945057,2.14,32.05,0.52,0.3301818181818182,Severe
Ahmedabad,2019-09-15,0.07605066206102476,0.2022473236311273,37.54,0.16069239091236928,56.46,,0.403829604130809,0.3683022518407051,0.080164519633711,2.14,32.05,0.52,0.5665454545454545,Severe
Ahmedabad,2019-09-16,0.04356937248128959,0.12721456983345725,23.87,0.19181391994230076,52.89,,0.25677710843373497,0.3407857258021174,0.10193232966009623,2.14,32.05,0.52,0.3498181818181818,Severe
Ahmedabad,2019-09-17,0.05094991364421417,0.1205457785961309,36.34,0.8538766678687342,156.68,,0.3909208261617901,0.32020207448809584,0.12769672512804595,2.14,32.05,0.52,0.37381818181818177,Severe
Ahmedabad,2019-09-18,0.058146229130685095,0.1490740412874898,25.45,0.34208438514244505,76.75,,0.27377366609294324,0.1795560810447681,0.13437063479745462,2.14,32.05,0.52,0.4043636363636363,Severe
Ahmedabad,2019-09-19,0.08457109959700634,0.15769035562952208,31.7,0.4682293544897223,99.5,,0.3410068846815835,0.42290535819852737,0.12067359925500543,2.93,35.37,2.65,0.5047272727272727,Severe
Ahmedabad,2019-09-20,0.031099597006332764,0.06518890974115646,11.26,0.22116840966462317,42.53,,0.12112736660929434,0.4210780888912774,0.16483004811423252,0.66,0.04,0.02,0.21818181818181817,Very Poor
Ahmedabad,2019-09-21,0.04503166378814048,0.08621035610164889,17.41,0.4763072484673639,84.28,,0.18728485370051637,0.44488633310044606,0.18877075896321588,,,,0.27054545454545453,Very Poor
Ahmedabad,2019-09-22,0.052089810017271164,0.10102333486774545,13.26,0.46318067075369634,77.78,,0.14264199655765922,0.4861073789434083,0.19920844327176782,,,,0.24872727272727269,Very Poor
Ahmedabad,2019-09-23,0.06860103626943007,0.12760407445439845,19.33,0.4060944825099171,76.98,,0.20793889845094665,0.6153598108238835,0.16839981375135804,0.96,19.48,1.7,0.2792727272727273,Very Poor
Ahmedabad,2019-09-24,0.06716177317213588,0.10539050789041934,18.72,0.45023440317345836,82.26,,0.20137693631669537,0.5509216961358627,0.23319882042526774,1.31,23.57,2.28,0.33599999999999997,Severe
Ahmedabad,2019-09-25,0.07058146229130687,0.12211560025022719,23.56,0.40429138117562213,81.56,,0.2534423407917384,0.439350781963777,0.23424646903616328,1.15,23.41,2.04,0.4058181818181818,Severe
Ahmedabad,2019-09-26,0.04511226252158896,0.06976853982979828,18.91,0.3487919221060224,68.75,,0.20342082616179005,0.4862686085881657,0.1889647679652336,1.15,23.37,2.04,0.30036363636363633,Severe
Ahmedabad,2019-09-27,0.03228554979850317,0.04741333522184058,18.36,0.2910926794085828,60.32,,0.1975043029259897,0.44574622453915186,0.1560220394226292,1.15,23.37,2.04,0.3287272727272727,Severe
Ahmedabad,2019-09-28,0.03456534254461716,0.057209966597027956,24.72,0.3570501262170934,76.5,,0.26592082616179,0.44418767130649744,0.1331677789849449,1.15,23.37,2.04,0.30836363636363634,Severe
Ahmedabad,2019-09-29,0.02366148531951641,0.052488698464407534,14.94,0.2852145690587811,55.63,,0.16071428571428573,0.5759660342881711,0.12920999534378397,1.15,23.37,2.04,0.304,Severe
Ahmedabad,2019-09-30,0.02507772020725389,0.04103962324280302,11.62,0.23451135953840607,44.98,,0.125,0.5480733057451496,0.1663433183299705,1.15,23.37,2.04,0.22399999999999998,Very Poor
Ahmedabad,2019-10-01,0.03857225100748417,0.06589709996104952,11.85,0.3336098088712586,58.64,,0.12747418244406197,0.7414413930241306,0.2813518547260592,1.15,23.37,2.04,0.18327272727272725,Poor
Ahmedabad,2019-10-02,0.058664363845711005,0.12513721185510426,21.47,0.42643346556076456,82.17,,0.23095955249569708,0.6952759714086095,0.16013503026540432,1.15,23.37,2.04,0.3025454545454545,Severe
Ahmedabad,2019-10-03,0.06553828439838803,0.14956977444141495,18.9,0.35614857554994594,69.73,,0.2033132530120482,0.5351749341645616,0.1676237777432873,14.63,27.09,4.1,0.37381818181818177,Severe
Ahmedabad,2019-10-04,0.05724812895797353,0.15024255515031334,25.05,0.3652722683014786,77.98,,0.26947074010327027,0.6491642930080076,0.18807232655595219,40.9,27.42,6.04,0.36218181818181816,Severe
Ahmedabad,2019-10-05,0.06619458837075418,0.16383980737226017,49.58,0.6084745762711864,138.85,,0.5333476764199656,0.8245821465040037,0.1592425888561229,1.15,23.37,2.04,0.43636363636363634,Severe
Ahmedabad,2019-10-06,0.07882556131260796,0.1386990545660564,55.22,0.4787594662820051,102.54,,0.5940189328743546,0.8493040253667973,0.2659863417662579,1.15,23.37,2.04,0.6836363636363636,Severe
Ahmedabad,2019-10-07,0.11473805411629247,0.1831970067160039,36.34,0.5861882437793003,119.48,,0.3909208261617901,0.786370720696512,0.2669563867763464,1.15,23.37,2.04,0.8749090909090909,Severe
Ahmedabad,2019-10-08,0.08446747265400116,0.18126128678162953,45.99,0.61723764875586,132.92,,0.4947289156626507,0.8329123448164668,0.274134719851001,1.15,23.37,2.04,0.46909090909090906,Severe
Ahmedabad,2019-10-09,0.12424870466321244,0.23017362463557708,82.73,0.7358456545257843,176.45,,0.8899526678141138,0.7016176707690653,0.2627657923327642,1.15,23.37,2.04,0.9999999999999999,Severe
Ahmedabad,2019-10-10,0.1346804835924007,0.2218523895518336,59.24,0.7177064551027768,144.33,,0.6372633390705681,0.7247809963992046,0.24410212633866213,1.15,23.37,2.04,0.8589090909090908,Severe
Ahmedabad,2019-10-11,0.08071387449625793,0.18136751531461348,34.88,0.7637576631806707,143.1,,0.3752151462994837,0.7469769441607996,0.2634254229396244,1.15,23.37,2.04,0.4370909090909091,Severe
Ahmedabad,2019-10-12,0.1258721934369603,0.2509590075894385,68.52,0.8857194374323837,197.94,,0.7370912220309811,0.9596925888106626,0.21003414558435513,1.15,23.37,2.04,0.6472727272727272,Severe
Ahmedabad,2019-10-15,0.11120322394933795,0.24627314896781274,57.78,0.8274071402812837,160.83,,0.6215576592082617,0.8410275702692535,0.2290858295824926,1.15,23.37,2.04,0.6581818181818181,Severe
Ahmedabad,2019-10-16,0.10424870466321245,0.22257238294205822,51.18,0.7897583844212044,162.35,,0.5505593803786576,0.7295641425270059,0.29900667390966934,1.15,23.37,2.04,0.8552727272727272,Severe
Ahmedabad,2019-10-17,0.1150259067357513,0.20727547419236803,39.85,0.8622069960331771,160.51,,0.42867900172117046,0.7246197667544472,0.23013347819338817,1.15,23.37,2.04,0.6850909090909091,Severe
Ahmedabad,2019-10-19,0.10099021301093841,0.18235898162246378,6.94,0.6727371078254598,98.87,,0.07465576592082618,0.5398505938625248,0.36190439236380567,1.15,23.37,2.04,0.2210909090909091,Very Poor
Ahmedabad,2019-10-20,0.10234887737478411,0.1524733543429765,5.69,0.5737107825459791,83.99,,0.06120912220309812,0.5681732681248992,0.297105385689896,1.15,23.37,2.04,0.15563636363636363,Poor
Ahmedabad,2019-10-21,0.09379389752446748,0.13973773355523292,1.7,0.43638658492607285,60.92,,0.018287435456110158,0.6298167356371257,0.44420301101971127,1.15,23.37,2.04,0.15345454545454545,Poor
Ahmedabad,2019-10-22,0.09757052389176743,0.15159991973844172,3.67,0.39249909844933284,57.21,,0.03947934595524957,0.6081044768098026,0.5165683687723109,1.15,23.37,2.04,0.17745454545454545,Poor
Ahmedabad,2019-10-23,0.05374784110535407,0.09875712616408765,6.05,0.4133429498737829,62.81,,0.06508175559380379,0.6385768796689417,0.35468725748874746,1.15,23.37,2.04,0.1709090909090909,Poor
Ahmedabad,2019-10-24,0.06151986183074267,0.12580999256400266,4.79,0.5484313018391633,79.64,,0.051527538726333914,0.644703606169721,0.4515365512959801,1.15,23.37,2.04,0.18618181818181817,Poor
Ahmedabad,2019-10-25,0.09508347725964307,0.17541871746751175,7.26,0.6733141002524342,99.36,,0.07809810671256455,0.7175794056000429,0.3500698432407263,1.15,23.37,2.04,0.23272727272727273,Very Poor
Ahmedabad,2019-10-26,0.07200921128382269,0.12833587101495458,1.41,0.3133790119004688,43.97,,0.015167814113597246,0.475358735959585,0.6302188421542759,1.15,23.37,2.04,0.18836363636363634,Poor
Ahmedabad,2019-10-27,0.06606793321819229,0.09574731772954213,7.32,0.2601153984853949,43.54,,0.0787435456110155,0.6454560111785886,0.4005509855657302,1.15,23.37,2.04,0.13454545454545455,Moderate
Ahmedabad,2019-10-28,0.08630972941853772,0.18634845319452803,7.95,0.24749368914532996,42.55,,0.08552065404475044,0.5706991992260977,0.21709607325779917,1.15,23.37,2.04,0.144,Poor
Ahmedabad,2019-10-29,0.0432700057570524,0.1098403031054141,7.42,0.22426974395961052,38.81,,0.07981927710843374,0.5917127962594722,0.1991696414713643,1.15,23.37,2.04,0.13527272727272727,Moderate
Ahmedabad,2019-10-30,0.022959124928036846,0.062308936180258005,16.72,0.2683014785430941,55.36,,0.17986230636833048,0.723652388885903,0.19397020021729008,1.15,23.37,2.04,0.21163636363636362,Very Poor
Ahmedabad,2019-10-31,0.06264824409902131,0.1597559104375435,22.31,0.4177064551027768,81.95,,0.23999569707401033,0.6935561885311978,0.20052770448548812,1.15,23.37,2.04,0.3549090909090909,Severe
Ahmedabad,2019-11-01,0.07255037420840531,0.17197219173069883,9.85,0.40595023440317346,66.15,,0.10595955249569708,0.7355296393830278,0.18054477727766569,1.15,23.37,2.04,0.2530909090909091,Very Poor
Ahmedabad,2019-11-02,0.04848589522164653,0.13195944430674078,10.87,0.3165885322755139,55.23,,0.11693201376936317,0.6967807814263448,0.15330591339438152,1.15,23.37,2.04,0.1898181818181818,Poor
Ahmedabad,2019-11-03,0.03859527921704088,0.08140646577670761,23.59,0.4170934006491165,83.3,,0.2537650602409639,0.7186542698984252,0.1422085984789694,1.44,23.55,1.89,0.24509090909090908,Very Poor
Ahmedabad,2019-11-04,0.07962003454231435,0.13270304403762848,28.8,0.6311936530833032,118.22,,0.30981067125645445,0.7348309775890793,0.2425888561229241,2.14,27.52,1.91,0.45236363636363636,Severe
Ahmedabad,2019-11-05,0.09686816350028787,0.1552707057115541,17.04,0.7329606923909123,118.58,,0.18330464716006886,0.7417638523136453,0.23110352320347663,2.14,27.52,1.91,0.24145454545454542,Very Poor
Ahmedabad,2019-11-06,0.1288658606793322,0.20238896167510592,28.47,0.6933285250631086,126.26,,0.3062607573149742,0.647014564411243,0.30769827720006204,2.14,27.52,1.91,0.3978181818181818,Severe
Ahmedabad,2019-11-07,0.06528497409326425,0.09358733755886829,15.77,0.5635412910205553,94.22,,0.16964285714285715,0.8770355242650614,0.1817864348905789,2.14,27.52,1.91,0.25018181818181817,Very Poor
Ahmedabad,2019-11-08,0.07461139896373058,0.1087544114349114,14.87,0.567976920302921,93.79,,0.15996127366609295,0.9395388832159939,0.10557969889802886,2.14,27.52,1.91,0.21963636363636363,Very Poor
Ahmedabad,2019-11-09,0.056223373632700066,0.12687227789384228,14.05,0.5902993148214929,95.88,,0.15114027538726335,0.8981566077282742,0.14965854415644886,2.14,27.52,1.91,0.25018181818181817,Very Poor
Ahmedabad,2019-11-10,0.0781922855497985,0.15731265417891244,9.16,0.5622430580598629,86.5,,0.0985370051635112,0.9052507120975976,0.19932484867297842,2.14,27.52,1.91,0.1949090909090909,Poor
Ahmedabad,2019-11-14,0.05645365572826713,0.13694038218665533,20.01,0.7318427695636495,121.82,,0.21525387263339074,0.8338259794700917,0.10736458171659163,2.14,27.52,1.91,0.29163636363636364,Severe
Ahmedabad,2019-11-15,0.049971214738054125,0.11142192792984194,10.3,0.4378651280201948,70.98,,0.1108003442340792,0.7840060192400707,0.06344094365978581,2.14,27.52,1.91,0.2887272727272727,Severe
Ahmedabad,2019-11-16,0.0804720782959125,0.1574188827118964,28.74,0.5254597908402452,103.85,,0.3091652323580035,0.8435535013704518,0.06363495266180351,2.14,27.52,1.91,0.30472727272727274,Severe
Ahmedabad,2019-11-17,0.06735751295336788,0.09232439833339234,29.52,0.49289578074287776,100.34,,0.3175559380378658,0.7279518460794324,0.062354493248486714,2.14,27.52,1.91,0.44945454545454544,Severe
Ahmedabad,2019-11-18,0.07137593552101325,0.11181143255078312,42.34,0.5312657771366751,120.16,,0.45546471600688476,0.7702477562207771,0.06126804283718764,2.14,27.52,1.91,0.632,Severe
Ahmedabad,2019-11-19,0.059735175590097875,0.1003151446478524,39.43,0.40634691669671835,99.94,,0.42416092943201383,0.8504326328800987,0.061423250038801794,2.14,27.52,1.91,0.6327272727272727,Severe
Ahmedabad,2019-11-20,0.05340241796200346,0.11050128064398096,34.48,0.35243418680129823,87.15,,0.3709122203098107,0.9279840920083838,0.06588545708520874,2.14,27.52,1.91,0.39127272727272727,Severe
Ahmedabad,2019-11-21,0.0636384571099597,0.10745606269844078,17.98,0.3936530833032817,73.76,,0.19341652323580036,0.8454882571075402,0.059832376222256706,2.14,27.52,1.91,0.47127272727272723,Severe
Ahmedabad,2019-11-22,0.06371905584340819,0.11293273373228048,17.1,0.35856473133790123,68.01,,0.18395008605851984,0.9505562422744127,0.06212168244606549,2.14,27.52,1.91,0.24872727272727269,Very Poor
Ahmedabad,2019-11-23,0.06771445020149684,0.12277657778879406,19.45,0.3844933285250631,74.19,,0.20922977624784855,0.7145697855645724,0.058125097004501004,2.14,27.52,1.91,0.3367272727272727,Severe
Ahmedabad,2019-11-24,0.06933793897524469,0.11624942459544632,17.72,0.35423728813559324,68.13,,0.19061962134251292,0.7414413930241306,0.06285891665373274,2.14,27.52,1.91,0.312,Severe
Ahmedabad,2019-11-25,0.08487046632124354,0.12578638622333957,20.3,0.39725928597187166,76.89,,0.21837349397590364,0.6830762616219701,0.059366754617414245,2.14,27.52,1.91,0.2647272727272727,Very Poor
Ahmedabad,2019-11-26,0.07357512953367877,0.11951890277728595,16.8,0.33490804183195094,64.46,,0.1807228915662651,0.750416509915623,0.11811268042837186,1.83,31.73,1.78,0.3105454545454545,Severe
Ahmedabad,2019-11-27,0.06188831318364998,0.1283122646742915,11.11,0.35481428056256764,60.11,,0.11951376936316696,0.7668619336808726,0.1787598944591029,4.92,38.32,2.02,0.2887272727272727,Severe
Ahmedabad,2019-11-28,0.04374208405296488,0.10600427274766,7.78,0.5068517850703209,77.43,,0.08369191049913943,0.8941796098242595,0.15559521961819028,1.46,23.05,1.8,0.16145454545454543,Poor
Ahmedabad,2019-11-29,0.05562464018422568,0.10278200724714658,5.55,0.3736025964659214,56.87,,0.05970309810671257,0.9999999999999999,0.171853173987273,3.84,46.94,1.65,0.144,Poor
Ahmedabad,2019-11-30,0.05387449625791596,0.10175513142830163,8.07,0.31251352326000725,51.48,,0.08681153184165234,0.7941634868597839,0.15928139065652647,3.5,43.31,1.72,0.13454545454545455,Moderate
Ahmedabad,2019-12-01,0.04939550949913645,0.0931270139159378,5.26,0.2945185719437433,45.84,,0.05658347676419966,0.7371956790455204,0.16556728232189974,2.75,35.25,1.87,0.17018181818181818,Poor
Ahmedabad,2019-12-02,0.05363270005757053,0.08995196109675058,4.02,0.21810313739632167,34.1,,0.04324440619621343,0.6042887085505454,0.18683066894303893,2.75,35.25,1.87,0.12945454545454543,Moderate
